path,top_level,required_area,role,extension,file_name,size_bytes,line_count,git_blob_sha,index_control_note,action_decision
docs/archives/roadmap_addenda/ROADMAP_ADDENDUM_02_M5_ARCHITECTURAL_HARDENING.md,docs,docs,Archived historical evidence,.md,ROADMAP_ADDENDUM_02_M5_ARCHITECTURAL_HARDENING.md,4942,119,89bdc501e5648aae5f1990c915e5c0906f9879af,Archived evidence; not active execution authority unless explicitly reactivated.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/archives/roadmap_addenda/ROADMAP_ADDENDUM_03_PRE_M8_PRESET_SOURCE_ALIGNMENT.md,docs,docs,Archived historical evidence,.md,ROADMAP_ADDENDUM_03_PRE_M8_PRESET_SOURCE_ALIGNMENT.md,5269,130,d2dff4b8be35f8950a0f2325c3bd3d9494b17bd6,Archived evidence; not active execution authority unless explicitly reactivated.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/archives/roadmap_addenda/ROADMAP_ADDENDUM_04_M8_DESIGN_RESERVATIONS_GATE.md,docs,docs,Archived historical evidence,.md,ROADMAP_ADDENDUM_04_M8_DESIGN_RESERVATIONS_GATE.md,4067,120,6848564be952be16bc1659f725327fc3da730397,Archived evidence; not active execution authority unless explicitly reactivated.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/archives/roadmap_addenda/ROADMAP_ADDENDUM_05_PARALLEL_DESIGN_TRACK_GOVERNANCE.md,docs,docs,Archived historical evidence,.md,ROADMAP_ADDENDUM_05_PARALLEL_DESIGN_TRACK_GOVERNANCE.md,1919,57,65af33239b95396f415b7196f8306934c6e8514d,Archived evidence; not active execution authority unless explicitly reactivated.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/archives/roadmap_addenda/ROADMAP_ADDENDUM_06_PRE_M11_DESTINATION_ALIGNMENT_AND_DESIGN_READINESS.md,docs,docs,Archived historical evidence,.md,ROADMAP_ADDENDUM_06_PRE_M11_DESTINATION_ALIGNMENT_AND_DESIGN_READINESS.md,4618,128,b11147080a2edb3e815ccd05b2110b9a659f9104,Archived evidence; not active execution authority unless explicitly reactivated.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/archives/roadmap_addenda/ROADMAP_ADDENDUM_07_POST_M11_TRANSITION_AND_ROADMAP_EXTENSION_GATE.md,docs,docs,Archived historical evidence,.md,ROADMAP_ADDENDUM_07_POST_M11_TRANSITION_AND_ROADMAP_EXTENSION_GATE.md,6737,176,296d64cf1e06ea0e7758cea5185e1c1239b22648,Archived evidence; not active execution authority unless explicitly reactivated.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/archives/roadmap_addenda/ROADMAP_ADDENDUM_08_PHASE_7_DETAILED_CHECKPOINT_LADDER.md,docs,docs,Archived historical evidence,.md,ROADMAP_ADDENDUM_08_PHASE_7_DETAILED_CHECKPOINT_LADDER.md,19033,636,7e97007e74724899a79b7245f5d9eb438238a651,Archived evidence; not active execution authority unless explicitly reactivated.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/archives/roadmap_addenda/ROADMAP_ADDENDUM_09_PHASE_8_DETAILED_CHECKPOINT_LADDER.md,docs,docs,Archived historical evidence,.md,ROADMAP_ADDENDUM_09_PHASE_8_DETAILED_CHECKPOINT_LADDER.md,22732,652,749e07f6f8d6eb64dee691e2e7c6ecddcc16ffcd,Archived evidence; not active execution authority unless explicitly reactivated.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/archives/roadmap_addenda/ROADMAP_ADDENDUM_10_PHASE_9_DETAILED_CHECKPOINT_LADDER.md,docs,docs,Archived historical evidence,.md,ROADMAP_ADDENDUM_10_PHASE_9_DETAILED_CHECKPOINT_LADDER.md,23586,623,22d3c4d285d36f5bf7997ef9561ae2fcad0b4dd4,Archived evidence; not active execution authority unless explicitly reactivated.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/archives/roadmap_support/A07_5_Canonical_Roadmap_Continuation_Package.md,docs,docs,Archived historical evidence,.md,A07_5_Canonical_Roadmap_Continuation_Package.md,4502,155,b8558b9b0a73995d2e0fdf70db96231e84665381,Archived evidence; not active execution authority unless explicitly reactivated.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/archives/roadmap_support/ROADMAP_CANONICAL_CONTINUATION_PART_1_PHASES_5_6.md,docs,docs,Archived historical evidence,.md,ROADMAP_CANONICAL_CONTINUATION_PART_1_PHASES_5_6.md,30581,959,226a40b6c958606335a19a97c44fb74745c84804,Archived evidence; not active execution authority unless explicitly reactivated.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/archives/roadmap_support/ROADMAP_CANONICAL_CONTINUATION_PART_2_PHASES_7_9.md,docs,docs,Archived historical evidence,.md,ROADMAP_CANONICAL_CONTINUATION_PART_2_PHASES_7_9.md,11406,371,85920d422dff17eeb404fdb6933a9fff39525166,Archived evidence; not active execution authority unless explicitly reactivated.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/change_control/M29_12_CQV_CONTENT_LIBRARY_COMPLETION_ROADMAP_DECISION_NOTE.md,docs,docs,Change-control evidence,.md,M29_12_CQV_CONTENT_LIBRARY_COMPLETION_ROADMAP_DECISION_NOTE.md,3492,94,dc1d0462defac1bffdc37c931f56e3003c525552,Decision/change-control evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/change_control/M29_12_UAT_ACCEPTANCE_CLARIFICATIONS.md,docs,docs,Change-control evidence,.md,M29_12_UAT_ACCEPTANCE_CLARIFICATIONS.md,5103,110,3adbf99ca7717febc1ebdd57f4d68689d6812a70,Decision/change-control evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/change_control/M29_12_UAT_RETURN_SEQUENCE_DECISION.md,docs,docs,Change-control evidence,.md,M29_12_UAT_RETURN_SEQUENCE_DECISION.md,4203,116,e2c768bff86d4313a096a65ed0622c6b0d1fe759,Decision/change-control evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/change_control/ROADMAP_CHANGE_CONTROL_2026-05-25_ROADMAP_V5_LOCAL_CQV_PRODUCT_REDIRECT.md,docs,docs,Change-control evidence,.md,ROADMAP_CHANGE_CONTROL_2026-05-25_ROADMAP_V5_LOCAL_CQV_PRODUCT_REDIRECT.md,31117,514,8ffb8889ff25dca6ca0d63beafee7703c5f6df9b,Decision/change-control evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/cleanup/phase8/PHASE_8_REPO_INTEGRITY_CLEANUP_PLAN.md,docs,docs,Documentation evidence — cleanup,.md,PHASE_8_REPO_INTEGRITY_CLEANUP_PLAN.md,89185,672,a6091215037a66cde373cebbc6b205c4c9f95912,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/decision_gates/POST_M17_PRE_M18_DOCUMENT_REENTRY_DECISION.md,docs,docs,Documentation evidence — decision_gates,.md,POST_M17_PRE_M18_DOCUMENT_REENTRY_DECISION.md,4655,109,342cbeaec4474e84858f85bf790ba40191574cd8,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/decision_gates/POST_M25_3_PRODUCTIZATION_PAUSE_AND_LOCAL_CQV_PRODUCT_REDIRECT_DECISION.md,docs,docs,Documentation evidence — decision_gates,.md,POST_M25_3_PRODUCTIZATION_PAUSE_AND_LOCAL_CQV_PRODUCT_REDIRECT_DECISION.md,7186,144,40548a5d61cd478457949371652f72b8c6052838,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_future/PARALLEL_DESIGN_TRACK_REGISTER.md,docs,docs,Documentation evidence — design_future,.md,PARALLEL_DESIGN_TRACK_REGISTER.md,14157,442,0d11cebe67127f0feb75adc77a02d970cc543af2,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_future/PRE_M11_DESTINATION_ALIGNMENT_BLUEPRINT.md,docs,docs,Documentation evidence — design_future,.md,PRE_M11_DESTINATION_ALIGNMENT_BLUEPRINT.md,63605,1622,9b476d2ed5c1836b6c9c084bbb3c5d33a76fee1e,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_notes/M8_DESIGN_ACKNOWLEDGMENTS.md,docs,docs,Documentation evidence — design_notes,.md,M8_DESIGN_ACKNOWLEDGMENTS.md,1543,46,b7b7c55889ca06e533887ce596350a8e19f7bc28,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_notes/checklists/ASBP_Design_Gate_Checklist_Pre_Milestone.md,docs,docs,Documentation evidence — design_notes,.md,ASBP_Design_Gate_Checklist_Pre_Milestone.md,994,46,56966491be65f918d9de92bea3a76abdf5251ff8,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_notes/checklists/ASBP_Design_Maturity_Check_List.md,docs,docs,Documentation evidence — design_notes,.md,ASBP_Design_Maturity_Check_List.md,2076,71,8b4eaae4bc79cf1e09cb14f7f862b96549613fd4,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ROADMAP_CANONICAL_v3_AMENDMENT_DRAFT.md,docs,docs,Documentation evidence — design_spec,.md,ROADMAP_CANONICAL_v3_AMENDMENT_DRAFT.md,12231,333,cbef5e229e693e1f58fbc0ba226c1688a2d7e53e,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ai_evaluation/M17_1_AI_EVALUATION_BASELINE_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M17_1_AI_EVALUATION_BASELINE_RULES.yaml,1425,42,2ca86ee1eadf6eb0182d04bb12636ad53b7a2652,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ai_evaluation/M17_2_QUALITY_GATES_AND_GROUNDEDNESS_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M17_2_QUALITY_GATES_AND_GROUNDEDNESS_RULES.yaml,1793,61,df6714075368d48e876fde7fc7c645964dc40efd,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ai_evaluation/M17_3_STANDARDS_CONFORMANCE_AND_DETAIL_CONSISTENCY_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M17_3_STANDARDS_CONFORMANCE_AND_DETAIL_CONSISTENCY_RULES.yaml,1769,53,aa7fd4673210465a3b8ee590271078be8651a057,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ai_evaluation/M17_4_RETRIEVAL_USE_RULES_AND_SOURCE_ROLE_DISCIPLINE.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M17_4_RETRIEVAL_USE_RULES_AND_SOURCE_ROLE_DISCIPLINE.yaml,1645,49,b4a9dbbaff7a1f5c7bd25da443a7d6ec2a9accfe,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ai_runtime/M16_1_AI_RUNTIME_BOUNDARY_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M16_1_AI_RUNTIME_BOUNDARY_RULES.yaml,1820,67,267d3fb7dd08eb88151b1d20f21b0d3754ca887f,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ai_runtime/M16_2_CONTEXT_PACKAGING_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M16_2_CONTEXT_PACKAGING_RULES.yaml,1474,53,7e0b583aa35cd7490eb7bb10e2b6e57d9430c530,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ai_runtime/M16_3_GENERATION_MODE_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M16_3_GENERATION_MODE_RULES.yaml,2207,67,196d987d80ae762e118ea6eb92e8f7b8e00eb8d1,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ai_runtime/M16_4_OUTPUT_ACCEPTANCE_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M16_4_OUTPUT_ACCEPTANCE_RULES.yaml,2543,72,91b1b07e092f731ccfbf572e25105f060038f02f,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ai_workflow/M18_1_CONTROLLED_REVIEW_ASSISTANCE_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M18_1_CONTROLLED_REVIEW_ASSISTANCE_RULES.yaml,3685,118,eb37461ccc5ceca0c1cb632497bac44c3ff580f0,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ai_workflow/M18_2_CONTROLLED_SUMMARIZATION_AND_REPORTING_ASSISTANCE_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M18_2_CONTROLLED_SUMMARIZATION_AND_REPORTING_ASSISTANCE_RULES.yaml,5242,154,c42b146274ee09ac63c27c9195045d954e0382a9,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ai_workflow/M18_3_CONTROLLED_RECOMMENDATION_BEHAVIOR_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M18_3_CONTROLLED_RECOMMENDATION_BEHAVIOR_RULES.yaml,6585,175,2759fa9679f959813eef04846d3ef68ac9f8f5d7,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/ai_workflow/M18_4_WORKFLOW_EXPANSION_BOUNDARIES_AND_REFUSAL_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M18_4_WORKFLOW_EXPANSION_BOUNDARIES_AND_REFUSAL_RULES.yaml,5799,164,d43a94e9e6e045406743039171edefa30180517c,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/valor_pack_snapshot/README.md,docs,docs,Documentation evidence — design_spec,.md,README.md,1110,47,249188bff57383b0e4fae2c2b7b222ad6568fb69,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/valor_pack_snapshot/expansion/M15_3_SELECTOR_SCOPE_EXPANSION_MAP.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M15_3_SELECTOR_SCOPE_EXPANSION_MAP.yaml,7511,213,1dea2d9c5f1264d755cb1b9087f6c16128198591,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/valor_pack_snapshot/expansion/M15_4_TASK_POOL_EXPANSION_MAP.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M15_4_TASK_POOL_EXPANSION_MAP.yaml,4983,143,4ecbd75b0c5273fc25e94eee8e561b8dbac77340,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/valor_pack_snapshot/expansion/M15_5_SUPPORT_LIBRARY_EXPANSION_MAP.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M15_5_SUPPORT_LIBRARY_EXPANSION_MAP.yaml,3994,115,ea2cc4ec508db2d890198a04d52f157959e4a7ed,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/valor_pack_snapshot/expansion/M15_6_LIBRARY_RELEASE_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M15_6_LIBRARY_RELEASE_RULES.yaml,1646,43,212748cd42430d1bd2a72d7bccb75fd07df64576,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/valor_pack_snapshot/expansion/M15_7_ORCHESTRATION_SERVICE_HARDENING_RULES.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M15_7_ORCHESTRATION_SERVICE_HARDENING_RULES.yaml,1481,48,8a4b348e0f29fe0229758a4cec02e045200075a8,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/design_spec/valor_pack_snapshot/expansion/calendars/M15_5_CALENDAR_PLANNING_BASIS_DRAFT_v1.yaml,docs,docs,Documentation evidence — design_spec,.yaml,M15_5_CALENDAR_PLANNING_BASIS_DRAFT_v1.yaml,4929,122,6be2eed8ebef655a767ae10d7929e3d8afe0c2c0,Tracked documentation/evidence asset.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
